observation_date,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary)
2020-01-01,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-02,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-03,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-04,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-05,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-06,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-07,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-09,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-10,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-11,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-12,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-13,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-14,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-15,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-16,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-17,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-18,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-19,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-20,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-21,,,0.0,0.0,5.21,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-22,1.0,0.0,0.0,0.0,5.21,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-23,1.0,0.0,0.0,0.0,5.21,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-24,2.0,0.0,0.0,0.0,5.21,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-25,2.0,0.0,0.0,0.0,5.21,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-26,5.0,0.0,0.0,0.0,5.21,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-27,5.0,0.0,0.0,0.0,5.21,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-28,5.0,0.0,0.0,0.0,5.21,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-29,6.0,0.0,0.0,0.0,5.21,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-30,6.0,0.0,0.0,0.0,5.21,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-01-31,8.0,0.0,0.0,0.0,5.21,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-02-01,8.0,0.0,0.0,0.0,5.21,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-02-02,8.0,0.0,0.0,5.56,8.33,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-02-03,11.0,0.0,0.0,5.56,8.33,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-02-04,11.0,0.0,0.0,5.56,8.33,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-02-05,11.0,0.0,0.0,5.56,8.33,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-02-06,12.0,0.0,0.0,5.56,13.54,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-07,12.0,0.0,0.0,5.56,13.54,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100000000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-08,12.0,0.0,0.0,5.56,13.54,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-09,12.0,0.0,0.0,5.56,13.54,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-10,12.0,0.0,0.0,5.56,13.54,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-11,13.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-12,13.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-13,14.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-14,14.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-15,14.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-16,14.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-17,14.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-18,14.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-19,14.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-20,14.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-21,16.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-22,16.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-23,16.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-24,16.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-25,16.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-26,16.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-27,17.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-28,17.0,0.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-02-29,25.0,1.0,0.0,8.33,15.1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-03-01,32.0,1.0,0.0,11.11,16.67,19.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-03-02,55.0,6.0,0.0,11.11,16.67,19.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-03-03,74.0,7.0,0.0,11.11,16.67,19.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-03-04,107.0,11.0,0.0,11.11,16.67,19.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-03-05,184.0,12.0,0.0,20.37,21.88,25.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-03-06,237.0,14.0,0.0,20.37,21.88,25.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1600000000.0,1300000000.0,0.0,1.0,1.0,6700000000.0,826000000.0,0.0,0.0,3.0,0,0,0,0.0
2020-03-07,403.0,17.0,0.0,20.37,21.88,25.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-03-08,519.0,21.0,0.0,20.37,21.88,25.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-03-09,594.0,22.0,0.0,20.37,21.88,25.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0
2020-03-10,782.0,28.0,0.0,20.37,22.66,25.89,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-11,1147.0,33.0,0.0,21.76,23.44,26.79,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-12,1586.0,43.0,0.0,30.09,28.13,32.14,0.0,3.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-13,2219.0,51.0,0.0,30.09,28.13,32.14,0.0,3.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-14,2978.0,58.0,0.0,35.65,31.25,35.71,0.0,3.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-15,3212.0,70.0,0.0,41.2,34.38,39.29,0.0,3.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-16,4679.0,97.0,0.0,52.31,40.62,46.43,0.0,3.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-17,6512.0,134.0,0.0,55.09,42.19,48.21,0.0,3.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-18,9169.0,194.0,0.0,55.09,42.19,48.21,0.0,3.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,192000000000.0,0.0,2.0,1.0,1.0,57458000000.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-19,13663.0,266.0,0.0,67.13,48.96,55.95,0.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-20,20030.0,372.0,0.0,67.13,48.96,55.95,0.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-21,26025.0,475.0,0.0,72.69,52.08,59.52,0.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-22,34944.0,603.0,0.0,72.69,52.08,59.52,0.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-23,46096.0,790.0,0.0,72.69,52.08,59.52,0.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-24,56714.0,1033.0,0.0,72.69,52.08,59.52,0.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-25,68841.0,1366.0,0.0,72.69,52.08,59.52,0.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-26,86662.0,1783.0,0.0,72.69,52.08,59.52,0.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,274000000.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-27,105253.0,2305.0,0.0,72.69,59.9,59.52,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,1957600000000.0,0.0,2.0,1.0,1.0,242400000000.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-28,127417.0,3018.0,0.0,72.69,59.9,59.52,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-29,143544.0,3573.0,0.0,72.69,59.9,59.52,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-30,165698.0,4280.0,0.0,72.69,59.9,59.52,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-03-31,192079.0,5359.0,0.0,72.69,59.9,59.52,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-04-01,227903.0,6996.0,0.0,72.69,59.9,59.52,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-04-02,260183.0,8556.0,0.0,72.69,59.9,59.52,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-04-03,292630.0,9985.0,0.0,72.69,59.9,59.52,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0.0
2020-04-04,324340.0,11605.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-05,353117.0,13227.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-06,385110.0,14989.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-07,415256.0,17595.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-08,446500.0,19747.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,225000000.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-09,482526.0,22003.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-10,516707.0,24217.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-11,545693.0,26320.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-12,571551.0,28203.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-13,598794.0,30204.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-14,627306.0,32685.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-15,653669.0,35309.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-16,683351.0,37496.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-17,716508.0,39600.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-18,743857.0,41543.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-19,768888.0,43510.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-20,799531.0,45795.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
2020-04-21,825478.0,48246.0,0.0,72.69,64.58,64.88,62.5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0,0,0,0.0
